date,region,product,category,sales,quantity,customer_id,channel
2026-06-30,华中,SKU-C,常规,6004.9,30,C-2030,经销商
2026-06-30,华东,SKU-D,常规,6158.85,30,C-2052,经销商
2026-06-30,华南,SKU-E,长尾,1936.61,9,C-2098,线下
2026-06-30,华东,SKU-B,核心,14267.71,71,C-2112,线上
2026-06-30,华北,SKU-C,常规,6859.19,34,C-2094,经销商
2026-06-30,西南,SKU-A,核心,10919.13,54,C-2022,经销商
2026-06-30,华北,SKU-E,长尾,2287.34,11,C-2024,线上
2026-06-30,华东,SKU-A,核心,15317.7,76,C-2000,经销商
2026-06-30,华中,SKU-B,核心,8089.21,40,C-2012,线上
2026-06-30,华南,SKU-B,核心,10004.25,50,C-2143,经销商
2026-06-30,西南,SKU-D,常规,3948.0,19,C-2005,线下
2026-06-30,华中,SKU-A,核心,10238.93,51,C-2099,线上
2026-06-30,华东,SKU-C,常规,7620.98,38,C-2081,线上
2026-06-30,华北,SKU-A,核心,13962.55,69,C-2187,线下
2026-06-30,华东,SKU-E,长尾,2907.85,14,C-2128,线下
2026-06-30,西南,SKU-C,常规,5132.28,25,C-2144,经销商
2026-06-30,华中,SKU-E,长尾,1550.78,7,C-2006,线下
2026-06-30,华北,SKU-B,核心,11948.23,59,C-2143,经销商
2026-06-30,华南,SKU-A,核心,13488.95,67,C-2014,线上
2026-06-30,华南,SKU-D,常规,4737.76,23,C-2063,线下
2026-06-30,西南,SKU-E,长尾,1809.36,9,C-2131,线上
2026-06-30,西南,SKU-B,核心,8988.54,44,C-2019,经销商
2026-06-30,华中,SKU-D,常规,4098.89,20,C-2165,线上
2026-06-30,华南,SKU-C,常规,6599.11,32,C-2155,线下
2026-07-01,华中,SKU-A,核心,10996.91,54,C-2109,经销商
2026-07-01,华北,SKU-A,核心,16752.18,83,C-2042,线下
2026-07-01,华中,SKU-E,长尾,2246.83,11,C-2001,线上
2026-07-01,华北,SKU-D,常规,5670.56,28,C-2120,经销商
2026-07-01,华中,SKU-B,核心,9579.68,47,C-2174,线下
2026-07-01,西南,SKU-E,长尾,1907.01,9,C-2053,经销商
2026-07-01,华南,SKU-B,核心,9069.32,45,C-2185,线上
2026-07-01,西南,SKU-A,核心,9332.57,46,C-2093,线上
2026-07-01,华南,SKU-D,常规,4630.53,23,C-2091,线下
2026-07-01,华东,SKU-D,常规,6681.46,33,C-2013,经销商
2026-07-01,西南,SKU-D,常规,3286.89,16,C-2002,经销商
2026-07-01,华南,SKU-A,核心,12957.17,64,C-2041,经销商
2026-07-01,华中,SKU-C,常规,6379.4,31,C-2181,线上
2026-07-01,华南,SKU-C,常规,5919.55,29,C-2070,线下
2026-07-01,华北,SKU-C,常规,7679.76,38,C-2102,线上
2026-07-01,华东,SKU-B,核心,15419.39,77,C-2172,经销商
2026-07-01,华北,SKU-B,核心,10854.37,54,C-2123,经销商
2026-07-01,华北,SKU-E,长尾,2568.75,12,C-2164,经销商
2026-07-01,华东,SKU-C,常规,9145.16,45,C-2137,线下
2026-07-01,华中,SKU-D,常规,3994.07,19,C-2140,线下
2026-07-01,华南,SKU-E,长尾,2222.0,11,C-2061,线下
2026-07-01,华东,SKU-E,长尾,3047.88,15,C-2041,经销商
2026-07-01,西南,SKU-B,核心,7797.11,38,C-2089,经销商
2026-07-01,西南,SKU-C,常规,5602.14,28,C-2093,线上
2026-07-01,华东,SKU-A,核心,20894.24,104,C-2013,线上
2026-07-02,西南,SKU-C,常规,5127.39,25,C-2196,线下
2026-07-02,华南,SKU-C,常规,6444.24,32,C-2158,线下
2026-07-02,华中,SKU-A,核心,11096.07,55,C-2108,线上
2026-07-02,西南,SKU-B,核心,7709.96,38,C-2052,经销商
2026-07-02,华北,SKU-A,核心,13108.41,65,C-2052,线下
2026-07-02,西南,SKU-D,常规,3790.45,18,C-2049,经销商
2026-07-02,华中,SKU-E,长尾,2269.72,11,C-2164,线下
2026-07-02,华南,SKU-D,常规,5004.17,25,C-2170,线上
2026-07-02,华中,SKU-D,常规,4008.94,20,C-2189,线上
2026-07-02,华北,SKU-D,常规,5109.77,25,C-2135,线下
2026-07-02,华东,SKU-C,常规,10514.81,52,C-2184,经销商
2026-07-02,华北,SKU-E,长尾,2238.14,11,C-2037,经销商
2026-07-02,华东,SKU-E,长尾,3004.21,15,C-2061,线上
2026-07-02,华东,SKU-D,常规,6504.29,32,C-2097,线下
2026-07-02,华东,SKU-A,核心,20476.0,102,C-2007,线下
2026-07-02,西南,SKU-A,核心,12295.61,61,C-2021,线下
2026-07-02,华北,SKU-C,常规,6693.16,33,C-2128,线上
2026-07-02,西南,SKU-E,长尾,1893.97,9,C-2187,经销商
2026-07-02,华东,SKU-B,核心,11371.67,56,C-2036,线上
2026-07-02,华中,SKU-B,核心,8092.52,40,C-2003,线下
2026-07-02,华北,SKU-B,核心,11924.08,59,C-2142,经销商
2026-07-02,华南,SKU-A,核心,13413.71,67,C-2068,经销商
2026-07-02,华中,SKU-C,常规,5661.67,28,C-2184,线下
2026-07-02,华南,SKU-B,核心,10800.63,54,C-2149,线上
2026-07-02,华南,SKU-E,长尾,2338.52,11,C-2176,线上
2026-07-03,华东,SKU-D,常规,5505.97,27,C-2157,线下
2026-07-03,华东,SKU-B,核心,15579.62,77,C-2181,线下
2026-07-03,华南,SKU-C,常规,6131.49,30,C-2006,经销商
2026-07-03,华中,SKU-D,常规,3574.57,17,C-2008,经销商
2026-07-03,西南,SKU-E,长尾,2020.12,10,C-2007,经销商
2026-07-03,西南,SKU-D,常规,3563.29,17,C-2036,经销商
2026-07-03,华中,SKU-C,常规,5714.03,28,C-2004,经销商
2026-07-03,西南,SKU-C,常规,4871.08,24,C-2075,线下
2026-07-03,华南,SKU-E,长尾,2295.92,11,C-2081,经销商
2026-07-03,华中,SKU-A,核心,12764.03,63,C-2161,线下
2026-07-03,西南,SKU-A,核心,11658.85,58,C-2052,线下
2026-07-03,西南,SKU-B,核心,8935.78,44,C-2041,线上
2026-07-03,华东,SKU-A,核心,20726.69,103,C-2007,线下
2026-07-03,华南,SKU-B,核心,10513.67,52,C-2040,线下
2026-07-03,华北,SKU-D,常规,4318.02,21,C-2196,线下
2026-07-03,华北,SKU-B,核心,9317.64,46,C-2162,经销商
2026-07-03,华北,SKU-A,核心,15008.19,75,C-2026,线下
2026-07-03,华南,SKU-D,常规,4699.73,23,C-2022,线下
2026-07-03,华东,SKU-C,常规,8758.72,43,C-2000,线下
2026-07-03,华北,SKU-E,长尾,2565.32,12,C-2093,经销商
2026-07-03,华中,SKU-E,长尾,1962.98,9,C-2197,经销商
2026-07-03,华中,SKU-B,核心,8721.65,43,C-2188,线上
2026-07-03,华北,SKU-C,常规,6283.82,31,C-2047,经销商
2026-07-03,华东,SKU-E,长尾,3277.78,16,C-2079,经销商
2026-07-03,华南,SKU-A,核心,13269.08,66,C-2069,线下
2026-07-04,华中,SKU-A,核心,11014.05,55,C-2155,线下
2026-07-04,华中,SKU-B,核心,9114.98,45,C-2094,线下
2026-07-04,华东,SKU-E,长尾,3352.41,16,C-2041,线下
2026-07-04,华南,SKU-A,核心,15467.35,77,C-2007,线下
2026-07-04,西南,SKU-E,长尾,1727.72,8,C-2154,经销商
2026-07-04,西南,SKU-A,核心,11067.3,55,C-2054,线上
2026-07-04,华南,SKU-B,核心,9809.55,49,C-2065,线上
2026-07-04,华北,SKU-E,长尾,2447.67,12,C-2192,经销商
2026-07-04,华北,SKU-C,常规,7285.5,36,C-2073,经销商
2026-07-04,华东,SKU-B,核心,13696.49,68,C-2040,线下
2026-07-04,华东,SKU-D,常规,6750.79,33,C-2198,线下
2026-07-04,华南,SKU-C,常规,6913.26,34,C-2124,线上
2026-07-04,华中,SKU-D,常规,4180.77,20,C-2126,线上
2026-07-04,华东,SKU-C,常规,10275.29,51,C-2173,经销商
2026-07-04,华东,SKU-A,核心,21453.22,107,C-1002,线上
2026-07-04,西南,SKU-C,常规,4947.31,24,C-2108,经销商
2026-07-04,华南,SKU-E,长尾,2227.36,11,C-2023,经销商
2026-07-04,西南,SKU-D,常规,3795.23,18,C-2060,线下
2026-07-04,华中,SKU-E,长尾,1668.6,8,C-2042,线上
2026-07-04,华中,SKU-C,常规,5074.81,25,C-2021,线上
2026-07-04,华北,SKU-B,核心,10550.93,52,C-2143,线上
2026-07-04,华南,SKU-D,常规,4595.65,22,C-2147,经销商
2026-07-04,华北,SKU-D,常规,4845.93,24,C-2051,线上
2026-07-04,华北,SKU-A,核心,12807.4,64,C-2085,线上
2026-07-04,西南,SKU-B,核心,7641.3,38,C-2147,线下
2026-07-05,西南,SKU-D,常规,3744.96,18,C-2062,经销商
2026-07-05,西南,SKU-A,核心,11409.41,57,C-2078,线下
2026-07-05,华东,SKU-A,核心,18826.86,94,C-2016,线下
2026-07-05,华南,SKU-A,核心,15033.76,75,C-2000,经销商
2026-07-05,华北,SKU-C,常规,5893.7,29,C-2176,线上
2026-07-05,华中,SKU-E,长尾,2246.3,11,C-2094,线下
2026-07-05,华南,SKU-E,长尾,2621.98,13,C-2047,线上
2026-07-05,华北,SKU-B,核心,11517.28,57,C-2144,线上
2026-07-05,西南,SKU-B,核心,7136.98,35,C-2044,线上
2026-07-05,西南,SKU-C,常规,4949.69,24,C-2115,经销商
2026-07-05,华东,SKU-C,常规,10489.73,52,C-2154,线下
2026-07-05,华北,SKU-A,核心,16187.74,80,C-2192,经销商
2026-07-05,华东,SKU-E,长尾,3161.28,15,C-2158,经销商
2026-07-05,华中,SKU-D,常规,4048.09,20,C-2192,线下
2026-07-05,华南,SKU-D,常规,4627.62,23,C-2152,经销商
2026-07-05,华南,SKU-C,常规,6382.58,31,C-2127,经销商
2026-07-05,华中,SKU-B,核心,9453.14,47,C-2131,经销商
2026-07-05,华中,SKU-A,核心,13209.94,66,C-2042,经销商
2026-07-05,华南,SKU-B,核心,9753.68,48,C-2051,线下
2026-07-05,华东,SKU-B,核心,12258.48,61,C-2045,经销商
2026-07-05,华北,SKU-E,长尾,2390.9,11,C-2195,经销商
2026-07-05,华北,SKU-D,常规,5540.99,27,C-1002,经销商
2026-07-05,西南,SKU-E,长尾,1626.62,8,C-2070,线下
2026-07-05,华中,SKU-C,常规,6239.34,31,C-2179,线下
2026-07-05,华东,SKU-D,常规,6323.82,31,C-2085,线上
2026-07-06,华南,SKU-B,核心,10809.57,54,C-2110,经销商
2026-07-06,华北,SKU-C,常规,7321.37,36,C-2185,经销商
2026-07-06,华东,SKU-E,长尾,2900.11,14,C-2041,线下
2026-07-06,华中,SKU-D,常规,3794.05,18,C-2042,线上
2026-07-06,西南,SKU-A,核心,10412.94,52,C-2024,线下
2026-07-06,华中,SKU-C,常规,5809.68,29,C-2160,经销商
2026-07-06,华南,SKU-D,常规,4775.01,23,C-2037,线下
2026-07-06,华南,SKU-C,常规,5823.05,29,C-2088,线下
2026-07-06,西南,SKU-D,常规,3237.93,16,C-2084,线上
2026-07-06,华中,SKU-B,核心,8292.43,41,C-2187,线下
2026-07-06,华东,SKU-A,核心,18962.81,94,C-2001,线下
2026-07-06,华北,SKU-E,长尾,2548.47,12,C-2133,经销商
2026-07-06,华东,SKU-C,常规,9723.6,48,C-2145,经销商
2026-07-06,西南,SKU-E,长尾,1946.28,9,C-2108,经销商
2026-07-06,华北,SKU-D,常规,5279.68,26,C-2140,线下
2026-07-06,西南,SKU-C,常规,4642.98,23,C-2019,线上
2026-07-06,华东,SKU-D,常规,5621.46,28,C-2077,线上
2026-07-06,华南,SKU-E,长尾,2328.17,11,C-2120,经销商
2026-07-06,华中,SKU-A,核心,11538.25,57,C-2191,线下
2026-07-06,华北,SKU-A,核心,15318.62,76,C-2096,经销商
2026-07-06,华南,SKU-A,核心,12724.88,63,C-2079,线上
2026-07-06,华北,SKU-B,核心,12848.73,64,C-2048,线上
2026-07-06,华东,SKU-B,核心,15076.17,75,C-2079,经销商
2026-07-06,华中,SKU-E,长尾,1970.34,9,C-2152,线上
2026-07-06,西南,SKU-B,核心,7691.84,38,C-2057,经销商
2026-07-07,西南,SKU-E,长尾,1930.22,9,C-2155,经销商
2026-07-07,华北,SKU-B,核心,11545.13,57,C-2023,经销商
2026-07-07,西南,SKU-D,常规,3053.01,15,C-2046,经销商
2026-07-07,华中,SKU-D,常规,4339.33,21,C-2142,线下
2026-07-07,华中,SKU-C,常规,6032.13,30,C-2115,经销商
2026-07-07,西南,SKU-B,核心,7949.13,39,C-2010,经销商
2026-07-07,华东,SKU-D,常规,7002.18,35,C-2154,线上
2026-07-07,华中,SKU-A,核心,12551.07,62,C-1001,线下
2026-07-07,华东,SKU-C,常规,9071.66,45,C-2019,线上
2026-07-07,华东,SKU-A,核心,17989.49,89,C-2008,线下
2026-07-07,华东,SKU-B,核心,13813.64,69,C-2151,线上
2026-07-07,华南,SKU-C,常规,6942.39,34,C-2195,线下
2026-07-07,华北,SKU-E,长尾,2558.11,12,C-2092,线下
2026-07-07,华北,SKU-D,常规,5142.73,25,C-2194,线下
2026-07-07,华南,SKU-A,核心,14443.52,72,C-2101,线上
2026-07-07,华南,SKU-D,常规,4185.56,20,C-2073,线下
2026-07-07,华南,SKU-E,长尾,1886.76,9,C-2082,线下
2026-07-07,华东,SKU-E,长尾,2945.31,14,C-2082,经销商
2026-07-07,西南,SKU-C,常规,5331.55,26,C-2137,线下
2026-07-07,西南,SKU-A,核心,11299.88,56,C-2195,经销商
2026-07-07,华北,SKU-A,核心,13805.24,69,C-2189,经销商
2026-07-07,华中,SKU-B,核心,9369.02,46,C-2034,线上
2026-07-07,华中,SKU-E,长尾,1884.72,9,C-1001,线下
2026-07-07,华北,SKU-C,常规,7495.58,37,C-2085,线上
2026-07-07,华南,SKU-B,核心,9015.13,45,C-2007,线下
2026-07-08,华北,SKU-B,核心,11266.14,56,C-2039,经销商
2026-07-08,西南,SKU-B,核心,7489.96,37,C-2035,线下
2026-07-08,华南,SKU-C,常规,6518.85,32,C-2194,线下
2026-07-08,华中,SKU-A,核心,11604.8,58,C-2047,线上
2026-07-08,西南,SKU-A,核心,12102.62,60,C-2000,经销商
2026-07-08,华中,SKU-B,核心,9241.58,46,C-2069,线下
2026-07-08,华北,SKU-A,核心,15283.92,76,C-2186,经销商
2026-07-08,华东,SKU-A,核心,19371.34,96,C-2008,线下
2026-07-08,华北,SKU-C,常规,8385.04,41,C-2017,经销商
2026-07-08,华北,SKU-D,常规,5433.19,27,C-2107,线下
2026-07-08,华南,SKU-D,常规,4810.83,24,C-2005,线下
2026-07-08,华东,SKU-D,常规,6396.33,31,C-2004,经销商
2026-07-08,华东,SKU-C,常规,8697.89,43,C-2003,线下
2026-07-08,华中,SKU-E,长尾,1942.83,9,C-2067,线下
2026-07-08,西南,SKU-E,长尾,1510.24,7,C-2150,线下
2026-07-08,华南,SKU-E,长尾,2215.05,11,C-2173,经销商
2026-07-08,华北,SKU-E,长尾,2682.6,13,C-2110,经销商
2026-07-08,华南,SKU-B,核心,10458.23,52,C-2170,线下
2026-07-08,华中,SKU-D,常规,4356.96,21,C-2033,经销商
2026-07-08,华东,SKU-B,核心,14784.76,73,C-2147,线上
2026-07-08,华南,SKU-A,核心,13124.91,65,C-2027,线下
2026-07-08,西南,SKU-D,常规,3835.28,19,C-2154,经销商
2026-07-08,华东,SKU-E,长尾,3090.81,15,C-2077,经销商
2026-07-08,西南,SKU-C,常规,5108.05,25,C-2084,线下
2026-07-08,华中,SKU-C,常规,6624.18,33,C-2048,线下
2026-07-09,西南,SKU-A,核心,8850.66,44,C-2039,经销商
2026-07-09,华东,SKU-B,核心,13776.52,68,C-2132,线下
2026-07-09,华中,SKU-E,长尾,2035.47,10,C-2049,线上
2026-07-09,华南,SKU-C,常规,7412.77,37,C-2186,经销商
2026-07-09,华中,SKU-A,核心,11205.59,56,C-2033,线下
2026-07-09,华东,SKU-D,常规,5741.04,28,C-2160,线下
2026-07-09,华北,SKU-E,长尾,2333.69,11,C-2047,经销商
2026-07-09,华北,SKU-A,核心,16917.0,84,C-2011,线上
2026-07-09,西南,SKU-D,常规,3633.5,18,C-2117,线上
2026-07-09,华南,SKU-A,核心,14732.42,73,C-2052,线下
2026-07-09,华北,SKU-C,常规,8069.81,40,C-2055,线下
2026-07-09,华东,SKU-E,长尾,2895.05,14,C-2127,线下
2026-07-09,华中,SKU-B,核心,8512.68,42,C-2103,经销商
2026-07-09,华东,SKU-C,常规,10642.28,53,C-2008,线上
2026-07-09,华南,SKU-E,长尾,2233.99,11,C-2053,线下
2026-07-09,西南,SKU-B,核心,8068.14,40,C-2120,经销商
2026-07-09,华北,SKU-D,常规,4753.43,23,C-2108,线上
2026-07-09,华北,SKU-B,核心,10834.27,54,C-2066,线下
2026-07-09,西南,SKU-E,长尾,1879.98,9,C-2154,线下
2026-07-09,华南,SKU-B,核心,11768.19,58,C-2151,线下
2026-07-09,华东,SKU-A,核心,18830.99,94,C-2004,经销商
2026-07-09,华中,SKU-C,常规,5652.55,28,C-2096,经销商
2026-07-09,华南,SKU-D,常规,4299.47,21,C-2180,线上
2026-07-09,西南,SKU-C,常规,5684.14,28,C-2017,线下
2026-07-09,华中,SKU-D,常规,3896.47,19,C-2027,线下
2026-07-10,华东,SKU-E,长尾,2994.17,14,C-2185,线下
2026-07-10,华中,SKU-B,核心,9873.0,49,C-2028,经销商
2026-07-10,华南,SKU-E,长尾,2204.92,11,C-2024,经销商
2026-07-10,西南,SKU-C,常规,4930.97,24,C-2186,线下
2026-07-10,华北,SKU-C,常规,7869.65,39,C-2182,线下
2026-07-10,华北,SKU-E,长尾,2472.22,12,C-2126,线上
2026-07-10,华中,SKU-E,长尾,1798.28,8,C-2153,经销商
2026-07-10,华中,SKU-C,常规,5581.26,27,C-2132,线上
2026-07-10,华中,SKU-D,常规,3976.48,19,C-2155,线上
2026-07-10,华南,SKU-C,常规,6688.33,33,C-2119,经销商
2026-07-10,西南,SKU-B,核心,8167.04,40,C-2115,线下
2026-07-10,西南,SKU-E,长尾,1820.65,9,C-2091,经销商
2026-07-10,华东,SKU-D,常规,7894.44,39,C-2199,线上
2026-07-10,华南,SKU-B,核心,8839.76,44,C-2189,经销商
2026-07-10,华东,SKU-B,核心,13562.13,67,C-2020,线上
2026-07-10,华北,SKU-B,核心,9969.62,49,C-2029,线上
2026-07-10,华南,SKU-D,常规,4466.11,22,C-2195,线下
2026-07-10,华南,SKU-A,核心,11922.5,59,C-2189,经销商
2026-07-10,华中,SKU-A,核心,12514.67,62,C-2119,线下
2026-07-10,西南,SKU-A,核心,9222.92,46,C-2087,经销商
2026-07-10,华北,SKU-A,核心,15580.36,77,C-2114,经销商
2026-07-10,华东,SKU-C,常规,9288.18,46,C-2075,经销商
2026-07-10,华北,SKU-D,常规,4643.79,23,C-2143,线下
2026-07-10,华东,SKU-A,核心,19985.34,99,C-2004,经销商
2026-07-10,西南,SKU-D,常规,3583.17,17,C-2089,线下
2026-07-11,华北,SKU-A,核心,14705.93,73,C-2169,经销商
2026-07-11,华北,SKU-B,核心,11125.25,55,C-2170,线上
2026-07-11,华南,SKU-C,常规,6412.84,32,C-2014,经销商
2026-07-11,华东,SKU-C,常规,10197.5,50,C-2092,线上
2026-07-11,华南,SKU-A,核心,13181.2,65,C-2077,线下
2026-07-11,华中,SKU-A,核心,11598.36,57,C-2031,经销商
2026-07-11,西南,SKU-E,长尾,1815.54,9,C-2032,线下
2026-07-11,西南,SKU-B,核心,6815.08,34,C-2031,线下
2026-07-11,华北,SKU-E,长尾,2305.77,11,C-2105,经销商
2026-07-11,华东,SKU-E,长尾,2899.41,14,C-2061,线上
2026-07-11,华中,SKU-D,常规,4082.56,20,C-2057,经销商
2026-07-11,华中,SKU-B,核心,10289.4,51,C-2054,线下
2026-07-11,华中,SKU-C,常规,6220.51,31,C-2003,线下
2026-07-11,华南,SKU-D,常规,3621.01,18,C-2091,经销商
2026-07-11,西南,SKU-D,常规,3671.34,18,C-2140,线下
2026-07-11,西南,SKU-C,常规,4997.92,24,C-2128,线上
2026-07-11,华北,SKU-C,常规,7301.12,36,C-2191,线上
2026-07-11,华南,SKU-E,长尾,1904.18,9,C-2046,经销商
2026-07-11,华中,SKU-E,长尾,1884.29,9,C-2085,线下
2026-07-11,西南,SKU-A,核心,10346.77,51,C-2191,经销商
2026-07-11,华东,SKU-B,核心,14506.6,72,C-2025,线上
2026-07-11,华南,SKU-B,核心,10229.68,51,C-2098,经销商
2026-07-11,华东,SKU-D,常规,6560.35,32,C-2164,经销商
2026-07-11,华东,SKU-A,核心,16354.37,81,C-1002,线下
2026-07-11,华北,SKU-D,常规,4413.54,22,C-2018,线下
2026-07-12,华东,SKU-E,长尾,3240.18,16,C-2062,线上
2026-07-12,华中,SKU-E,长尾,2103.07,10,C-2108,线下
2026-07-12,华南,SKU-D,常规,4938.38,24,C-2000,线上
2026-07-12,西南,SKU-D,常规,3564.79,17,C-2029,线下
2026-07-12,华中,SKU-C,常规,5963.71,29,C-2189,线下
2026-07-12,华南,SKU-A,核心,12727.56,63,C-2044,经销商
2026-07-12,西南,SKU-B,核心,8527.61,42,C-2196,线下
2026-07-12,华北,SKU-E,长尾,2351.89,11,C-2089,线上
2026-07-12,华南,SKU-C,常规,7438.48,37,C-2197,经销商
2026-07-12,华中,SKU-A,核心,12271.02,61,C-2149,经销商
2026-07-12,华中,SKU-B,核心,9360.34,46,C-2019,经销商
2026-07-12,西南,SKU-A,核心,10845.5,54,C-2149,线上
2026-07-12,华北,SKU-B,核心,10700.57,53,C-2078,线下
2026-07-12,华东,SKU-A,核心,17821.63,89,C-2009,经销商
2026-07-12,华东,SKU-B,核心,13937.52,69,C-2105,线上
2026-07-12,华北,SKU-A,核心,14956.51,74,C-2131,线上
2026-07-12,华中,SKU-D,常规,4113.03,20,C-2161,线下
2026-07-12,华东,SKU-C,常规,9413.34,47,C-2163,线下
2026-07-12,华南,SKU-B,核心,8789.81,43,C-2191,线上
2026-07-12,西南,SKU-C,常规,5077.63,25,C-2113,经销商
2026-07-12,西南,SKU-E,长尾,2176.03,10,C-2038,线下
2026-07-12,华北,SKU-C,常规,6654.7,33,C-2148,线上
2026-07-12,华南,SKU-E,长尾,2206.05,11,C-2178,经销商
2026-07-12,华北,SKU-D,常规,4728.67,23,C-2119,线上
2026-07-12,华东,SKU-D,常规,5965.28,29,C-2088,线上
2026-07-13,华东,SKU-B,核心,14260.11,71,C-2084,线上
2026-07-13,华北,SKU-B,核心,9485.27,47,C-2149,经销商
2026-07-13,华中,SKU-D,常规,4029.18,20,C-2045,线上
2026-07-13,华东,SKU-E,长尾,3357.79,16,C-2004,线上
2026-07-13,西南,SKU-D,常规,3471.33,17,C-2126,线下
2026-07-13,华南,SKU-D,常规,4860.23,24,C-2126,线下
2026-07-13,华南,SKU-E,长尾,2322.85,11,C-2165,经销商
2026-07-13,华北,SKU-A,核心,15557.51,77,C-2076,经销商
2026-07-13,华东,SKU-A,核心,20258.83,101,C-2001,经销商
2026-07-13,华北,SKU-D,常规,4324.89,21,C-2052,经销商
2026-07-13,华东,SKU-C,常规,8683.68,43,C-2028,线下
2026-07-13,华北,SKU-C,常规,6464.45,32,C-2187,线上
2026-07-13,西南,SKU-C,常规,5039.25,25,C-2140,经销商
2026-07-13,西南,SKU-B,核心,7432.45,37,C-2013,线下
2026-07-13,西南,SKU-A,核心,9917.19,49,C-2058,线上
2026-07-13,华南,SKU-C,常规,6607.54,33,C-2199,线下
2026-07-13,华中,SKU-C,常规,7024.44,35,C-2100,线下
2026-07-13,西南,SKU-E,长尾,1822.8,9,C-2117,线上
2026-07-13,华东,SKU-D,常规,6263.21,31,C-2026,线下
2026-07-13,华中,SKU-E,长尾,1806.63,9,C-2007,经销商
2026-07-13,华南,SKU-B,核心,9272.28,46,C-2064,线下
2026-07-13,华北,SKU-E,长尾,2545.53,12,C-2196,经销商
2026-07-13,华南,SKU-A,核心,11807.43,59,C-2137,线上
2026-07-13,华中,SKU-B,核心,9615.56,48,C-2178,经销商
2026-07-13,华中,SKU-A,核心,11780.7,58,C-2175,经销商
2026-07-14,华北,SKU-B,核心,12197.12,60,C-2048,经销商
2026-07-14,西南,SKU-D,常规,3309.21,16,C-2099,线下
2026-07-14,华北,SKU-A,核心,14443.93,72,C-2110,线上
2026-07-14,西南,SKU-E,长尾,1624.46,8,C-2085,经销商
2026-07-14,华南,SKU-B,核心,11483.35,57,C-2144,经销商
2026-07-14,华东,SKU-B,核心,12668.73,63,C-2051,经销商
2026-07-14,华中,SKU-D,常规,3906.73,19,C-2121,线上
2026-07-14,华东,SKU-D,常规,5988.82,29,C-2043,经销商
2026-07-14,华北,SKU-E,长尾,2785.36,13,C-2180,线上
2026-07-14,华中,SKU-C,常规,5918.28,29,C-2061,线上
2026-07-14,华中,SKU-B,核心,9895.17,49,C-2047,线下
2026-07-14,华北,SKU-D,常规,5163.67,25,C-2052,线上
2026-07-14,西南,SKU-B,核心,8147.9,40,C-2116,经销商
2026-07-14,华东,SKU-C,常规,9807.32,49,C-2160,经销商
2026-07-14,华东,SKU-E,长尾,2913.76,14,C-2110,线下
2026-07-14,华南,SKU-A,核心,13722.09,68,C-2180,线上
2026-07-14,华东,SKU-A,核心,16658.87,83,C-2007,线上
2026-07-14,华南,SKU-C,常规,7708.26,38,C-1002,线上
2026-07-14,华南,SKU-E,长尾,1944.18,9,C-2134,线上
2026-07-14,西南,SKU-C,常规,5603.97,28,C-2085,线下
2026-07-14,华中,SKU-E,长尾,2141.47,10,C-1002,线上
2026-07-14,华中,SKU-A,核心,11091.26,55,C-2068,线下
2026-07-14,华北,SKU-C,常规,7789.01,38,C-2021,线下
2026-07-14,华南,SKU-D,常规,3976.04,19,C-2008,线上
2026-07-14,西南,SKU-A,核心,10225.85,51,C-2062,线上
2026-07-15,华南,SKU-C,常规,5198.86,25,C-2053,线下
2026-07-15,西南,SKU-C,常规,6068.27,30,C-2100,经销商
2026-07-15,西南,SKU-D,常规,3768.53,18,C-2002,经销商
2026-07-15,华中,SKU-C,常规,6507.13,32,C-2122,线上
2026-07-15,华南,SKU-A,核心,12303.15,61,C-2126,线下
2026-07-15,西南,SKU-A,核心,9425.48,47,C-2125,线下
2026-07-15,西南,SKU-B,核心,6761.7,33,C-2171,线上
2026-07-15,华北,SKU-A,核心,13890.93,69,C-2181,经销商
2026-07-15,华东,SKU-C,常规,9929.85,49,C-2015,线上
2026-07-15,华中,SKU-A,核心,11738.36,58,C-2005,经销商
2026-07-15,华南,SKU-B,核心,9843.87,49,C-2086,线上
2026-07-15,华中,SKU-B,核心,9535.85,47,C-2196,经销商
2026-07-15,华北,SKU-B,核心,12707.5,63,C-2053,线上
2026-07-15,华南,SKU-E,长尾,2167.81,10,C-2197,线下
2026-07-15,华中,SKU-D,常规,3869.36,19,C-2182,经销商
2026-07-15,华北,SKU-C,常规,7943.99,39,C-2147,经销商
2026-07-15,华东,SKU-D,常规,7200.8,36,C-2169,经销商
2026-07-15,华北,SKU-D,常规,4857.17,24,C-2035,线下
2026-07-15,华东,SKU-A,核心,18794.5,93,C-2010,线下
2026-07-15,华中,SKU-E,长尾,1796.76,8,C-2160,线上
2026-07-15,西南,SKU-E,长尾,1849.93,9,C-2186,线下
2026-07-15,华东,SKU-E,长尾,2869.89,14,C-2007,线下
2026-07-15,华北,SKU-E,长尾,2682.12,13,C-2077,线上
2026-07-15,华南,SKU-D,常规,4516.2,22,C-2090,线下
2026-07-15,华东,SKU-B,核心,14235.62,71,C-2126,线上
2026-07-16,华北,SKU-B,核心,10674.93,53,C-2163,经销商
2026-07-16,华南,SKU-A,核心,13243.93,66,C-2086,线上
2026-07-16,华南,SKU-B,核心,10084.43,50,C-2076,线上
2026-07-16,华北,SKU-C,常规,7740.06,38,C-2080,线上
2026-07-16,华中,SKU-C,常规,6373.51,31,C-2063,线上
