date,region,state,city,category,sub_category,product,segment,customer_id,channel,sales,quantity,discount,profit
2019-11-09,East,Maryland,Columbia,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,Corporate,BM-11650,Second Class,544.38,3,0.0,157.8702
2019-11-09,West,California,Oceanside,Furniture,Furnishings,Eldon Wave Desk Accessories,Consumer,JE-15745,Standard Class,47.12,8,0.0,20.7328
2019-11-09,West,California,Sunnyvale,Furniture,Chairs,"Global Leather Task Chair, Black",Corporate,JB-15400,First Class,215.976,3,0.2,-2.6997
2019-11-09,East,Maryland,Columbia,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,Corporate,BM-11650,Second Class,826.62,3,0.0,355.4466
2019-11-09,East,Maryland,Columbia,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Corporate,BM-11650,Second Class,9.64,2,0.0,4.4344
2019-11-09,South,Florida,Jacksonville,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,Home Office,PM-19135,Standard Class,191.976,3,0.2,38.3952
2019-11-09,West,California,Coachella,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Corporate,MC-17590,Standard Class,99.99,1,0.0,43.9956
2019-11-09,West,California,Coachella,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Corporate,MC-17590,Standard Class,63.56,2,0.0,3.178
2019-11-09,East,New York,New York City,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,Home Office,PN-18775,Second Class,96.53,7,0.0,40.5426
2019-11-09,West,California,San Diego,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",Corporate,JE-15610,Standard Class,523.392,3,0.2,52.3392
2019-11-09,South,Florida,Jacksonville,Technology,Phones,Motorola L703CM,Home Office,PM-19135,Standard Class,499.168,4,0.2,31.198
2019-11-10,West,Washington,Pasco,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Consumer,MC-17845,Standard Class,400.8,5,0.0,112.224
2019-11-10,West,Washington,Seattle,Office Supplies,Binders,GBC Imprintable Covers,Corporate,NC-18535,Second Class,26.352,3,0.2,9.5526
2019-11-10,West,California,Los Angeles,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",Home Office,ME-17320,Standard Class,241.424,2,0.2,-36.2136
2019-11-10,West,Arizona,Tucson,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,Corporate,AB-10600,First Class,38.388,14,0.7,-25.592
2019-11-10,West,California,Modesto,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Consumer,GH-14425,Standard Class,111.79,7,0.0,43.5981
2019-11-10,West,Arizona,Tucson,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,Corporate,AB-10600,First Class,95.994,2,0.7,-63.996
2019-11-10,South,Florida,Hollywood,Office Supplies,Binders,GBC VeloBinder Strips,Home Office,DR-12940,Second Class,11.52,5,0.7,-7.68
2019-11-10,West,Arizona,Tucson,Technology,Phones,Adtran 1202752G1,Corporate,AB-10600,First Class,201.584,2,0.2,15.1188
2019-11-10,West,Arizona,Tucson,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,Corporate,AB-10600,First Class,239.952,6,0.2,-35.9928
2019-11-10,East,New York,New York City,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,Corporate,FH-14275,Standard Class,430.88,2,0.0,124.9552
2019-11-10,East,New York,New York City,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,Corporate,FH-14275,Standard Class,931.176,3,0.2,314.2719
2019-11-10,West,California,Riverside,Office Supplies,Art,12 Colored Short Pencils,Home Office,TB-21190,Same Day,7.8,3,0.0,2.106
2019-11-10,West,Washington,Pasco,Office Supplies,Binders,GBC VeloBinder Manual Binding System,Consumer,MC-17845,Standard Class,28.792,1,0.2,10.0772
2019-11-10,Central,Texas,Round Rock,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,Corporate,EB-13750,Second Class,341.96,5,0.6,-427.45
2019-11-10,West,Arizona,Tucson,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Corporate,AB-10600,First Class,899.136,4,0.2,-146.1096
2019-11-11,Central,South Dakota,Aberdeen,Office Supplies,Supplies,Acme Titanium Bonded Scissors,Consumer,JL-15505,Second Class,25.5,3,0.0,6.63
2019-11-11,South,Florida,Fort Lauderdale,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,Corporate,BB-11545,Second Class,1158.12,5,0.2,130.2885
2019-11-11,East,Ohio,Springfield,Office Supplies,Paper,Xerox 222,Home Office,ML-17755,Standard Class,10.368,2,0.2,3.6288
2019-11-11,South,Tennessee,Knoxville,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",Consumer,MH-18025,First Class,88.92,5,0.2,14.4495
2019-11-11,West,California,Los Angeles,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,Consumer,GA-14725,Standard Class,121.6,5,0.2,39.52
2019-11-11,Central,Texas,Garland,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Consumer,TD-20995,First Class,10.44,5,0.2,3.393
2019-11-11,West,California,Los Angeles,Office Supplies,Paper,Xerox 201,Consumer,GA-14725,Standard Class,19.44,3,0.0,9.3312
2019-11-11,East,New York,New York City,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,Consumer,MT-17815,Standard Class,35.48,1,0.0,0.0
2019-11-11,Central,Texas,Garland,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,Consumer,TD-20995,First Class,18.336,4,0.8,-32.088
2019-11-11,Central,Texas,Dallas,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,Consumer,PG-18820,First Class,35.184,2,0.2,12.3144
2019-11-11,West,California,Los Angeles,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Consumer,GA-14725,Standard Class,10.89,1,0.0,2.8314
2019-11-11,Central,Iowa,Urbandale,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Consumer,WB-21850,Standard Class,45.92,4,0.0,21.5824
2019-11-11,Central,Michigan,Detroit,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,Consumer,EP-13915,Standard Class,181.86,7,0.0,50.9208
2019-11-11,Central,Wisconsin,Milwaukee,Office Supplies,Binders,Prestige Round Ring Binders,Home Office,CG-12040,Standard Class,18.24,3,0.0,8.5728
2019-11-11,West,California,Los Angeles,Furniture,Furnishings,Dax Clear Box Frame,Home Office,TB-21190,Second Class,34.92,4,0.0,11.8728
2019-11-12,Central,Texas,Dallas,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Home Office,LS-16975,Standard Class,22.848,3,0.6,-17.7072
2019-11-12,East,Pennsylvania,Lancaster,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",Consumer,DK-13375,Second Class,221.024,2,0.2,-55.256
2019-11-12,West,Arizona,Glendale,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Home Office,EM-14140,Same Day,113.568,2,0.2,-5.6784
2019-11-12,East,Ohio,Columbus,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Corporate,SF-20965,Standard Class,18.544,2,0.2,3.0134
2019-11-12,East,Ohio,Newark,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,Corporate,NG-18355,Same Day,370.782,3,0.4,-92.6955
2019-11-12,West,Washington,Seattle,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,Consumer,CS-12355,Standard Class,27.93,3,0.0,8.0997
2019-11-12,West,Washington,Seattle,Office Supplies,Labels,Avery 483,Consumer,CS-12355,Standard Class,9.96,2,0.0,4.5816
2019-11-12,West,California,Los Angeles,Office Supplies,Binders,Acco 3-Hole Punch,Corporate,JE-15610,First Class,14.016,4,0.2,4.9056
2019-11-12,West,Arizona,Glendale,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Home Office,EM-14140,Same Day,7.92,2,0.2,0.693
2019-11-12,West,Washington,Longview,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,Consumer,MB-17305,Second Class,76.12,2,0.0,22.0748
2019-11-12,West,Washington,Longview,Office Supplies,Fasteners,Staples,Consumer,MB-17305,Second Class,18.24,3,0.0,9.12
2019-11-12,South,Florida,Tallahassee,Office Supplies,Paper,Xerox 1968,Consumer,LB-16735,Standard Class,26.72,5,0.2,9.352
2019-11-12,East,New York,New York City,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",Corporate,EB-13705,Second Class,15.92,5,0.2,5.373
2019-11-12,West,California,Los Angeles,Office Supplies,Paper,Xerox 1899,Consumer,EP-13915,Second Class,11.56,2,0.0,5.6644
2019-11-12,East,Ohio,Columbus,Office Supplies,Paper,Strathmore Photo Mount Cards,Corporate,SF-20965,Standard Class,10.848,2,0.2,3.5256
2019-11-12,West,Arizona,Glendale,Technology,Phones,Samsung Galaxy Mega 6.3,Home Office,EM-14140,Same Day,671.984,2,0.2,50.3988
2019-11-12,West,Arizona,Glendale,Office Supplies,Paper,Xerox 1978,Home Office,EM-14140,Same Day,23.12,5,0.2,8.381
2019-11-12,Central,Texas,Dallas,Office Supplies,Binders,Surelock Post Binders,Home Office,LS-16975,Standard Class,30.56,5,0.8,-45.84
2019-11-12,Central,Texas,Dallas,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,Home Office,LS-16975,Standard Class,77.952,3,0.2,-15.5904
2019-11-12,Central,Texas,Dallas,Technology,Phones,Panasonic KX TS3282W Corded phone,Home Office,LS-16975,Standard Class,67.992,1,0.2,8.499
2019-11-12,Central,Texas,Dallas,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Home Office,LS-16975,Standard Class,12.224,2,0.2,4.4312
2019-11-12,Central,Texas,Austin,Office Supplies,Storage,Tennsco Double-Tier Lockers,Consumer,NG-18430,Standard Class,540.048,3,0.2,-47.2542
2019-11-12,Central,Texas,Dallas,Technology,Accessories,Maxell LTO Ultrium - 800 GB,Home Office,LS-16975,Standard Class,44.784,2,0.2,-0.5598
2019-11-12,West,Arizona,Glendale,Technology,Accessories,Memorex Micro Travel Drive 8 GB,Home Office,EM-14140,Same Day,41.6,4,0.2,13.0
2019-11-12,West,Washington,Seattle,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",Consumer,CS-12355,Standard Class,9.21,3,0.0,2.3025
2019-11-12,West,California,Santa Clara,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Corporate,DB-13120,Standard Class,10.56,2,0.0,4.752
2019-11-12,Central,Texas,Austin,Office Supplies,Paper,Xerox 197,Consumer,NG-18430,Standard Class,223.056,9,0.2,69.705
2019-11-12,Central,Texas,Austin,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Consumer,NG-18430,Standard Class,16.056,3,0.2,5.8203
2019-11-12,West,Arizona,Glendale,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,Home Office,EM-14140,Same Day,113.888,2,0.2,9.9652
2019-11-12,West,Arizona,Tempe,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Corporate,DJ-13510,Standard Class,62.352,6,0.2,-10.9116
2019-11-13,East,Ohio,Springfield,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,Corporate,SB-20290,First Class,11.22,10,0.7,-7.48
2019-11-13,South,Florida,Jupiter,Office Supplies,Art,DIXON Oriole Pencils,Consumer,TC-21295,Second Class,2.064,1,0.2,0.1548
2019-11-13,Central,Texas,Dallas,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Corporate,KE-16420,Standard Class,61.792,4,0.2,6.1792
2019-11-13,West,California,Dublin,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,Consumer,KL-16645,Standard Class,22.0,5,0.2,1.375
2019-11-13,East,New York,New York City,Technology,Phones,Nokia Lumia 925,Corporate,KB-16600,First Class,629.95,5,0.0,163.787
2019-11-13,West,Washington,Seattle,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,Consumer,TT-21070,Standard Class,2404.704,6,0.2,150.294
2019-11-13,West,Washington,Seattle,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,Consumer,TT-21070,Standard Class,563.024,11,0.2,190.0206
2019-11-13,West,Washington,Seattle,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,Consumer,TT-21070,Standard Class,344.91,3,0.0,10.3473
2019-11-13,South,Tennessee,Memphis,Office Supplies,Storage,Tennsco Double-Tier Lockers,Consumer,MN-17935,Second Class,720.064,4,0.2,-63.0056
2019-11-13,Central,Texas,Houston,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Home Office,ME-17320,Second Class,9.324,6,0.8,-24.7086
2019-11-13,West,California,Oxnard,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Consumer,SE-20110,Second Class,82.95,5,0.0,29.0325
2019-11-13,West,Washington,Seattle,Office Supplies,Labels,Avery File Folder Labels,Consumer,TT-21070,Standard Class,8.64,3,0.0,4.2336
2019-11-13,East,New York,Buffalo,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple I",Corporate,SP-20620,Second Class,43.6,4,0.0,12.208
2019-11-13,East,New York,Buffalo,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Corporate,SP-20620,Second Class,154.95,3,0.0,30.99
2019-11-13,East,Ohio,Springfield,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Corporate,SB-20290,First Class,652.995,7,0.7,-935.9595
2019-11-13,East,Ohio,Springfield,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,Corporate,SB-20290,First Class,60.864,4,0.2,9.1296
2019-11-13,East,New York,Yonkers,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,Home Office,AD-10180,Second Class,163.96,4,0.0,70.5028
2019-11-13,East,New York,New York City,Office Supplies,Storage,"Personal Folder Holder, Ebony",Consumer,EM-14065,Standard Class,11.21,1,0.0,3.363
2019-11-13,Central,Illinois,Chicago,Office Supplies,Storage,Safco Industrial Wire Shelving,Home Office,CS-12400,First Class,230.376,3,0.2,-48.9549
2019-11-13,South,Alabama,Decatur,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Consumer,CB-12025,Standard Class,239.92,8,0.0,23.992
2019-11-13,Central,Texas,Dallas,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Corporate,KE-16420,Standard Class,205.9992,3,0.32,-27.2646
2019-11-13,South,Tennessee,Memphis,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",Consumer,MN-17935,Second Class,8.904,3,0.2,3.339
2019-11-14,East,New York,Watertown,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Corporate,PW-19030,Second Class,96.36,6,0.0,25.0536
2019-11-14,Central,Texas,Pasadena,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Consumer,XP-21865,Standard Class,45.04,2,0.2,4.504
2019-11-14,Central,Minnesota,Minneapolis,Office Supplies,Envelopes,Security-Tint Envelopes,Home Office,AW-10930,First Class,15.28,2,0.0,7.4872
2019-11-14,West,California,San Francisco,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Corporate,LW-16990,Standard Class,321.568,2,0.2,28.1372
2019-11-14,East,New York,New York City,Office Supplies,Binders,3M Organizer Strips,Consumer,FO-14305,Standard Class,8.64,2,0.2,3.024
2019-11-14,Central,Texas,Pasadena,Technology,Accessories,V7 USB Numeric Keypad,Consumer,XP-21865,Standard Class,167.952,6,0.2,-27.2922
2019-11-14,Central,Texas,Houston,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,Consumer,TC-21295,Second Class,21.99,5,0.8,-32.985
2019-11-14,East,Ohio,Grove City,Technology,Phones,PureGear Roll-On Screen Protector,Consumer,CK-12595,Second Class,119.94,10,0.4,15.992
2019-11-14,West,California,Los Angeles,Office Supplies,Art,Newell 347,Consumer,JE-15715,Standard Class,34.24,8,0.0,9.9296
2019-11-14,East,Ohio,Grove City,Office Supplies,Binders,Prestige Round Ring Binders,Consumer,CK-12595,Second Class,3.648,2,0.7,-2.7968
2019-11-15,South,Florida,Miramar,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Consumer,DK-12895,Standard Class,339.136,4,0.2,0.0
2019-11-15,South,Florida,Miramar,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Consumer,DK-12895,Standard Class,220.064,4,0.2,55.016
2019-11-16,West,California,San Diego,Office Supplies,Storage,Tennsco Regal Shelving Units,Consumer,SW-20275,Standard Class,811.28,8,0.0,24.3384
2019-11-16,East,Ohio,Elyria,Office Supplies,Binders,Prestige Round Ring Binders,Corporate,BM-11650,Second Class,1.824,1,0.7,-1.3984
2019-11-16,West,Washington,Seattle,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,Consumer,CC-12220,First Class,107.88,3,0.2,10.788
2019-11-16,East,New York,New York City,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,Consumer,CB-12415,Same Day,146.82,3,0.0,73.41
2019-11-16,East,Ohio,Bowling Green,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,Corporate,BS-11380,Standard Class,86.352,3,0.2,5.397
2019-11-16,East,Ohio,Bowling Green,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,Corporate,BS-11380,Standard Class,899.982,3,0.4,74.9985
2019-11-16,West,Washington,Seattle,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",Consumer,CC-12220,First Class,139.92,2,0.0,23.7864
2019-11-16,East,New York,Yonkers,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,Home Office,MH-18115,Standard Class,52.44,4,0.0,24.1224
2019-11-16,West,California,Fresno,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,Consumer,JK-15370,Standard Class,48.86,7,0.0,0.9772
2019-11-16,West,Washington,Seattle,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Consumer,CC-12220,First Class,33.29,1,0.0,7.9896
2019-11-16,West,California,Roseville,Furniture,Furnishings,DAX Cubicle Frames - 8x10,Consumer,MB-18085,Standard Class,17.31,3,0.0,5.193
2019-11-16,East,New York,Utica,Technology,Phones,iOttie HLCRIO102 Car Mount,Consumer,CM-12190,Same Day,119.94,6,0.0,5.997
2019-11-16,West,California,Escondido,Office Supplies,Art,Newell 328,Home Office,EK-13795,Standard Class,23.36,4,0.0,6.0736
2019-11-16,West,California,Los Angeles,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Consumer,LC-16885,Standard Class,119.94,3,0.0,23.988
2019-11-16,West,California,Los Angeles,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,Consumer,LC-16885,Standard Class,12.42,3,0.0,4.4712
2019-11-16,West,Washington,Seattle,Office Supplies,Paper,Xerox 1933,Consumer,CC-12220,First Class,73.68,6,0.0,34.6296
2019-11-16,West,California,San Francisco,Technology,Machines,Bady BDG101FRU Card Printer,Corporate,MW-18235,Same Day,1919.976,3,0.2,215.9973
2019-11-16,East,Ohio,Bowling Green,Technology,Accessories,Logitech Media Keyboard K200,Corporate,BS-11380,Standard Class,139.96,5,0.2,-1.7495
2019-11-17,West,Washington,Seattle,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Corporate,GG-14650,Standard Class,13.904,2,0.2,4.5188
2019-11-17,West,Oregon,Hillsboro,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Corporate,KH-16330,Standard Class,19.608,3,0.2,6.6177
2019-11-17,East,Maryland,Hagerstown,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",Consumer,TB-21625,Second Class,43.8,6,0.0,20.586
2019-11-17,South,North Carolina,Charlotte,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,Consumer,CK-12595,Standard Class,431.16,5,0.2,107.79
2019-11-17,East,Massachusetts,Everett,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Consumer,XP-21865,First Class,50.94,3,0.0,14.2632
2019-11-17,South,Georgia,Athens,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Corporate,RA-19885,Standard Class,79.99,1,0.0,28.7964
2019-11-17,South,Georgia,Athens,Technology,Phones,Panasonic KX - TS880B Telephone,Corporate,RA-19885,Standard Class,206.1,5,0.0,55.647
2019-11-17,South,Virginia,Salem,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,Consumer,CS-12355,Standard Class,35.04,2,0.0,12.264
2019-11-17,West,Oregon,Hillsboro,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,Corporate,KH-16330,Standard Class,4.158,7,0.7,-3.465
2019-11-17,South,North Carolina,Charlotte,Office Supplies,Paper,Xerox 1938,Consumer,CK-12595,Standard Class,268.24,7,0.2,93.884
2019-11-17,Central,Illinois,Naperville,Technology,Accessories,Logitech Illuminated - Keyboard,Consumer,EG-13900,Second Class,239.96,5,0.2,83.986
2019-11-17,East,Delaware,Newark,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,Consumer,HL-15040,Standard Class,10499.97,3,0.0,5039.9856
2019-11-17,East,New York,New York City,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,Corporate,VW-21775,Second Class,1247.64,3,0.0,349.3392
2019-11-17,East,New York,New York City,Office Supplies,Paper,Xerox 1905,Consumer,CC-12370,Standard Class,38.88,6,0.0,18.6624
2019-11-17,East,New York,New York City,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Consumer,CC-12370,Standard Class,187.76,4,0.0,76.9816
2019-11-17,Central,Texas,Brownsville,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Consumer,JB-16000,Standard Class,327.7328,2,0.32,-14.4588
2019-11-18,Central,Illinois,Chicago,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,Consumer,RD-19930,Standard Class,127.386,2,0.3,-25.4772
2019-11-18,South,Florida,Miramar,Office Supplies,Storage,Tennsco Commercial Shelving,Corporate,JS-15685,Second Class,81.36,5,0.2,-19.323
2019-11-18,Central,Illinois,Chicago,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",Consumer,RD-19930,Standard Class,55.584,6,0.2,20.844
2019-11-18,West,Washington,Seattle,Office Supplies,Storage,Eldon Portable Mobile Manager,Consumer,CD-12280,First Class,169.68,6,0.0,45.8136
2019-11-18,West,Washington,Seattle,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Consumer,CD-12280,First Class,132.52,4,0.0,54.3332
2019-11-18,West,Washington,Seattle,Office Supplies,Fasteners,Binder Clips by OIC,Consumer,CD-12280,First Class,2.96,2,0.0,1.4208
2019-11-18,East,Ohio,Lakewood,Office Supplies,Art,BIC Liqua Brite Liner,Corporate,JW-15220,Standard Class,38.864,7,0.2,7.7728
2019-11-18,West,Washington,Seattle,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",Consumer,CD-12280,First Class,8.448,2,0.2,2.9568
2019-11-18,Central,Wisconsin,Milwaukee,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",Corporate,NB-18655,Same Day,92.52,6,0.0,24.9804
2019-11-18,Central,Michigan,Saginaw,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Home Office,ME-17320,Standard Class,19.76,4,0.0,8.2992
2019-11-18,Central,Wisconsin,Milwaukee,Office Supplies,Storage,"Companion Letter/Legal File, Black",Corporate,NB-18655,Same Day,37.76,1,0.0,10.5728
2019-11-18,East,New York,Long Beach,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Consumer,DK-13090,Standard Class,74.95,5,0.0,36.7255
2019-11-18,Central,Wisconsin,Milwaukee,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Corporate,NB-18655,Same Day,5.82,2,0.0,2.7354
2019-11-18,West,Washington,Seattle,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,Consumer,CD-12280,First Class,95.94,3,0.0,9.594
2019-11-18,South,Florida,Miramar,Office Supplies,Paper,Xerox 211,Corporate,JS-15685,Second Class,41.472,8,0.2,14.5152
2019-11-18,South,Florida,Miramar,Office Supplies,Paper,Xerox 221,Corporate,JS-15685,Second Class,20.736,4,0.2,7.2576
2019-11-18,South,Florida,Homestead,Office Supplies,Paper,Xerox 194,Consumer,AF-10870,Standard Class,44.384,1,0.2,15.5344
2019-11-18,South,Florida,Homestead,Office Supplies,Supplies,Staple remover,Consumer,AF-10870,Standard Class,2.944,1,0.2,-0.6624
2019-11-18,South,Florida,Miramar,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,Corporate,JS-15685,Second Class,20.232,8,0.7,-16.1856
2019-11-18,Central,Wisconsin,Milwaukee,Office Supplies,Labels,Avery 487,Corporate,NB-18655,Same Day,7.38,2,0.0,3.4686
2019-11-18,South,Florida,Miramar,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Corporate,JS-15685,Second Class,389.056,4,0.2,48.632
2019-11-19,East,New York,New York City,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,Corporate,JD-16150,Standard Class,2504.74,7,0.0,626.185
2019-11-19,East,New York,New York City,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Home Office,AP-10720,Same Day,58.408,7,0.2,18.2525
2019-11-19,Central,Texas,San Antonio,Office Supplies,Art,Peel-Off China Markers,Corporate,SC-20770,First Class,31.776,4,0.2,8.7384
2019-11-19,Central,Texas,San Antonio,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Corporate,SC-20770,First Class,718.116,6,0.3,-71.8116
2019-11-19,Central,Illinois,Chicago,Furniture,Tables,BPI Conference Tables,Consumer,JH-15910,Standard Class,219.075,3,0.5,-131.445
2019-11-19,East,New York,New York City,Office Supplies,Envelopes,Staple envelope,Corporate,JD-16150,Standard Class,16.74,3,0.0,8.37
2019-11-19,Central,Texas,Carrollton,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,Consumer,AB-10150,Second Class,15.992,2,0.6,-13.993
2019-11-19,Central,Texas,Carrollton,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",Consumer,AB-10150,Second Class,99.136,4,0.2,8.6744
2019-11-19,Central,Texas,Carrollton,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,Consumer,AB-10150,Second Class,6.672,1,0.2,0.5004
2019-11-19,Central,Texas,Carrollton,Office Supplies,Paper,Xerox 1901,Consumer,AB-10150,Second Class,16.896,4,0.2,5.28
2019-11-19,East,New York,New York City,Furniture,Tables,Hon 61000 Series Interactive Training Tables,Home Office,AP-10720,Same Day,79.974,3,0.4,-29.3238
